txn_id,card_id,fps_id,village_id,district,block,month,commodity,unit_price,quantity,amount,mth_number,year,auth_mode,offline_flag,delivery_delay_days
TX8705,RC406,31,31,Sivagangai,Sivagangai,May,wheat,2,4,8,5,2025,biometric,0,1
TX8706,RC406,31,31,Sivagangai,Sivagangai,May,sugar,18,2,36,5,2025,biometric,0,1
TX8707,RC406,31,31,Sivagangai,Sivagangai,May,oil,25,1,25,5,2025,biometric,0,1
TX8708,RC406,31,31,Sivagangai,Sivagangai,Jun,rice,3,8,24,6,2025,biometric,1,0
TX8709,RC406,31,31,Sivagangai,Sivagangai,Jun,sugar,18,3,54,6,2025,biometric,1,0
TX8710,RC406,31,31,Sivagangai,Sivagangai,Jun,oil,25,1,25,6,2025,biometric,1,1
TX8711,RC406,31,31,Sivagangai,Sivagangai,Jul,rice,3,11,33,7,2025,biometric,0,1
TX8712,RC406,31,31,Sivagangai,Sivagangai,Jul,wheat,2,5,10,7,2025,biometric,0,1
TX8713,RC406,31,31,Sivagangai,Sivagangai,Jul,sugar,18,1,18,7,2025,biometric,0,0
TX8714,RC406,31,31,Sivagangai,Sivagangai,Aug,rice,3,16,48,8,2025,aadhaar,0,1
TX8715,RC406,31,31,Sivagangai,Sivagangai,Aug,wheat,2,3,6,8,2025,aadhaar,0,0
TX8716,RC406,31,31,Sivagangai,Sivagangai,Aug,sugar,18,3,54,8,2025,aadhaar,0,0
TX8717,RC406,31,31,Sivagangai,Sivagangai,Oct,rice,3,14,42,10,2025,aadhaar,0,2
TX8718,RC406,31,31,Sivagangai,Sivagangai,Oct,wheat,2,5,10,10,2025,aadhaar,0,3
TX8719,RC406,31,31,Sivagangai,Sivagangai,Oct,sugar,18,1,18,10,2025,aadhaar,0,0
TX8720,RC406,31,31,Sivagangai,Sivagangai,Oct,oil,25,2,50,10,2025,aadhaar,0,0
TX8721,RC406,31,31,Sivagangai,Sivagangai,Nov,rice,3,16,48,11,2025,biometric,1,1
TX8722,RC406,31,31,Sivagangai,Sivagangai,Nov,wheat,2,5,10,11,2025,biometric,1,1
TX8723,RC406,31,31,Sivagangai,Sivagangai,Nov,sugar,18,2,36,11,2025,biometric,1,0
TX8724,RC406,31,31,Sivagangai,Sivagangai,Nov,oil,25,1,25,11,2025,biometric,1,1
TX8725,RC406,31,31,Sivagangai,Sivagangai,Dec,rice,3,8,24,12,2025,biometric,0,0
TX8726,RC406,31,31,Sivagangai,Sivagangai,Dec,wheat,2,6,12,12,2025,biometric,0,0
TX8727,RC406,31,31,Sivagangai,Sivagangai,Dec,oil,25,2,50,12,2025,biometric,0,1
TX8728,RC407,31,31,Sivagangai,Sivagangai,Jan,rice,3,13,39,1,2025,biometric,0,0
TX8729,RC407,31,31,Sivagangai,Sivagangai,Jan,wheat,2,5,10,1,2025,biometric,0,2
TX8730,RC407,31,31,Sivagangai,Sivagangai,Jan,oil,25,1,25,1,2025,biometric,0,1
TX8731,RC407,31,31,Sivagangai,Sivagangai,Feb,rice,3,12,36,2,2025,biometric,0,3
TX8732,RC407,31,31,Sivagangai,Sivagangai,Feb,sugar,18,2,36,2,2025,biometric,0,0
TX8733,RC407,31,31,Sivagangai,Sivagangai,Mar,rice,3,12,36,3,2025,biometric,0,0
TX8734,RC407,31,31,Sivagangai,Sivagangai,Mar,wheat,2,6,12,3,2025,biometric,0,0
TX8735,RC407,31,31,Sivagangai,Sivagangai,Mar,sugar,18,2,36,3,2025,biometric,0,1
TX8736,RC407,31,31,Sivagangai,Sivagangai,Mar,oil,25,2,50,3,2025,biometric,0,1
TX8737,RC407,31,31,Sivagangai,Sivagangai,Apr,rice,3,15,45,4,2025,biometric,0,0
TX8738,RC407,31,31,Sivagangai,Sivagangai,Apr,sugar,18,1,18,4,2025,biometric,0,0
TX8739,RC407,31,31,Sivagangai,Sivagangai,Apr,oil,25,2,50,4,2025,biometric,0,0
TX8740,RC407,31,31,Sivagangai,Sivagangai,May,rice,3,9,27,5,2025,aadhaar,0,1
TX8741,RC407,31,31,Sivagangai,Sivagangai,May,wheat,2,7,14,5,2025,aadhaar,0,0
TX8742,RC407,31,31,Sivagangai,Sivagangai,May,sugar,18,2,36,5,2025,aadhaar,0,0
TX8743,RC407,31,31,Sivagangai,Sivagangai,May,oil,25,1,25,5,2025,aadhaar,0,5
TX8744,RC407,31,31,Sivagangai,Sivagangai,Jun,rice,3,9,27,6,2025,biometric,0,0
TX8745,RC407,31,31,Sivagangai,Sivagangai,Jun,sugar,18,3,54,6,2025,biometric,0,1
TX8746,RC407,31,31,Sivagangai,Sivagangai,Jul,rice,3,15,45,7,2025,biometric,0,1
TX8747,RC407,31,31,Sivagangai,Sivagangai,Aug,rice,3,9,27,8,2025,biometric,0,2
TX8748,RC407,31,31,Sivagangai,Sivagangai,Aug,wheat,2,5,10,8,2025,biometric,0,0
TX8749,RC407,31,31,Sivagangai,Sivagangai,Aug,sugar,18,2,36,8,2025,biometric,0,3
TX8750,RC407,31,31,Sivagangai,Sivagangai,Aug,oil,25,1,25,8,2025,biometric,0,2
TX8751,RC407,31,31,Sivagangai,Sivagangai,Sep,rice,3,10,30,9,2025,biometric,0,0
TX8752,RC407,31,31,Sivagangai,Sivagangai,Sep,sugar,18,2,36,9,2025,biometric,0,0
TX8753,RC407,31,31,Sivagangai,Sivagangai,Sep,oil,25,2,50,9,2025,biometric,0,5
TX8754,RC407,31,31,Sivagangai,Sivagangai,Oct,rice,3,8,24,10,2025,biometric,0,0
TX8755,RC407,31,31,Sivagangai,Sivagangai,Oct,wheat,2,6,12,10,2025,biometric,0,1
TX8756,RC407,31,31,Sivagangai,Sivagangai,Oct,sugar,18,2,36,10,2025,biometric,0,2
TX8757,RC407,31,31,Sivagangai,Sivagangai,Nov,rice,3,14,42,11,2025,biometric,0,0
TX8758,RC407,31,31,Sivagangai,Sivagangai,Nov,sugar,18,3,54,11,2025,biometric,0,2
TX8759,RC407,31,31,Sivagangai,Sivagangai,Nov,oil,25,2,50,11,2025,biometric,0,3
TX8760,RC407,31,31,Sivagangai,Sivagangai,Dec,rice,3,8,24,12,2025,biometric,0,1
TX8761,RC407,31,31,Sivagangai,Sivagangai,Dec,oil,25,1,25,12,2025,biometric,0,2
TX8762,RC408,31,31,Sivagangai,Sivagangai,Jan,rice,3,11,33,1,2025,aadhaar,0,0
TX8763,RC408,31,31,Sivagangai,Sivagangai,Jan,wheat,2,6,12,1,2025,aadhaar,0,1
TX8764,RC408,31,31,Sivagangai,Sivagangai,Jan,sugar,18,3,54,1,2025,aadhaar,0,3
TX8765,RC408,31,31,Sivagangai,Sivagangai,Feb,rice,3,15,45,2,2025,aadhaar,0,2
TX8766,RC408,31,31,Sivagangai,Sivagangai,Feb,sugar,18,1,18,2,2025,aadhaar,0,0
TX8767,RC408,31,31,Sivagangai,Sivagangai,Apr,rice,3,12,36,4,2025,aadhaar,0,2
TX8768,RC408,31,31,Sivagangai,Sivagangai,Apr,sugar,18,1,18,4,2025,aadhaar,0,2
TX8769,RC408,31,31,Sivagangai,Sivagangai,May,rice,3,15,45,5,2025,biometric,0,5
TX8770,RC408,31,31,Sivagangai,Sivagangai,May,wheat,2,5,10,5,2025,biometric,0,0
TX8771,RC408,31,31,Sivagangai,Sivagangai,May,sugar,18,1,18,5,2025,biometric,0,1
TX8772,RC408,31,31,Sivagangai,Sivagangai,Jun,rice,3,15,45,6,2025,aadhaar,0,0
TX8773,RC408,31,31,Sivagangai,Sivagangai,Jun,wheat,2,5,10,6,2025,aadhaar,0,3
TX8774,RC408,31,31,Sivagangai,Sivagangai,Jun,sugar,18,2,36,6,2025,aadhaar,0,2
TX8775,RC408,31,31,Sivagangai,Sivagangai,Jul,rice,3,16,48,7,2025,biometric,0,0
TX8776,RC408,31,31,Sivagangai,Sivagangai,Aug,rice,3,12,36,8,2025,aadhaar,0,0
TX8777,RC408,31,31,Sivagangai,Sivagangai,Aug,wheat,2,4,8,8,2025,aadhaar,0,1
TX8778,RC408,31,31,Sivagangai,Sivagangai,Sep,rice,3,15,45,9,2025,aadhaar,0,0
TX8779,RC408,31,31,Sivagangai,Sivagangai,Oct,rice,3,10,30,10,2025,biometric,0,0
TX8780,RC408,31,31,Sivagangai,Sivagangai,Oct,sugar,18,3,54,10,2025,biometric,0,3
TX8781,RC408,31,31,Sivagangai,Sivagangai,Nov,rice,3,8,24,11,2025,biometric,0,0
TX8782,RC408,31,31,Sivagangai,Sivagangai,Nov,wheat,2,3,6,11,2025,biometric,0,0
TX8783,RC408,31,31,Sivagangai,Sivagangai,Nov,sugar,18,3,54,11,2025,biometric,0,1
TX8784,RC408,31,31,Sivagangai,Sivagangai,Dec,rice,3,12,36,12,2025,biometric,0,3
TX8785,RC408,31,31,Sivagangai,Sivagangai,Dec,wheat,2,6,12,12,2025,biometric,0,3
TX8786,RC408,31,31,Sivagangai,Sivagangai,Dec,sugar,18,2,36,12,2025,biometric,0,2
TX8787,RC409,32,32,Sivagangai,Sivagangai,Jan,rice,3,15,45,1,2025,biometric,0,1
TX8788,RC409,32,32,Sivagangai,Sivagangai,Jan,wheat,2,3,6,1,2025,biometric,0,0
TX8789,RC409,32,32,Sivagangai,Sivagangai,Jan,sugar,18,3,54,1,2025,biometric,0,2
TX8790,RC409,32,32,Sivagangai,Sivagangai,Feb,rice,3,12,36,2,2025,biometric,0,0
TX8791,RC409,32,32,Sivagangai,Sivagangai,Feb,wheat,2,6,12,2,2025,biometric,0,3
TX8792,RC409,32,32,Sivagangai,Sivagangai,Feb,sugar,18,2,36,2,2025,biometric,0,2
TX8793,RC409,32,32,Sivagangai,Sivagangai,Mar,rice,3,14,42,3,2025,biometric,0,0
TX8794,RC409,32,32,Sivagangai,Sivagangai,Mar,wheat,2,6,12,3,2025,biometric,0,5
TX8795,RC409,32,32,Sivagangai,Sivagangai,Apr,rice,3,13,39,4,2025,biometric,0,2
TX8796,RC409,32,32,Sivagangai,Sivagangai,Apr,sugar,18,2,36,4,2025,biometric,0,3
TX8797,RC409,32,32,Sivagangai,Sivagangai,May,rice,3,8,24,5,2025,biometric,0,0
TX8798,RC409,32,32,Sivagangai,Sivagangai,May,wheat,2,7,14,5,2025,biometric,0,0
TX8799,RC409,32,32,Sivagangai,Sivagangai,Jun,rice,3,15,45,6,2025,aadhaar,0,0
TX8800,RC409,32,32,Sivagangai,Sivagangai,Jun,wheat,2,4,8,6,2025,aadhaar,0,0
TX8801,RC409,32,32,Sivagangai,Sivagangai,Jun,sugar,18,3,54,6,2025,aadhaar,0,1
TX8802,RC409,32,32,Sivagangai,Sivagangai,Jul,rice,3,10,30,7,2025,biometric,0,1
TX8803,RC409,32,32,Sivagangai,Sivagangai,Jul,wheat,2,4,8,7,2025,biometric,0,1
TX8804,RC409,32,32,Sivagangai,Sivagangai,Jul,sugar,18,3,54,7,2025,biometric,0,0
TX8805,RC409,32,32,Sivagangai,Sivagangai,Sep,rice,3,14,42,9,2025,biometric,0,0
TX8806,RC409,32,32,Sivagangai,Sivagangai,Oct,rice,3,11,33,10,2025,biometric,0,0
TX8807,RC409,32,32,Sivagangai,Sivagangai,Oct,wheat,2,7,14,10,2025,biometric,0,2
TX8808,RC409,32,32,Sivagangai,Sivagangai,Nov,rice,3,9,27,11,2025,biometric,0,2
TX8809,RC409,32,32,Sivagangai,Sivagangai,Nov,wheat,2,3,6,11,2025,biometric,0,0
TX8810,RC409,32,32,Sivagangai,Sivagangai,Dec,rice,3,13,39,12,2025,biometric,0,0
TX8811,RC409,32,32,Sivagangai,Sivagangai,Dec,wheat,2,5,10,12,2025,biometric,0,0
TX8812,RC409,32,32,Sivagangai,Sivagangai,Dec,sugar,18,2,36,12,2025,biometric,0,0
TX8813,RC410,32,32,Sivagangai,Sivagangai,Jan,rice,3,12,36,1,2025,aadhaar,0,0
TX8814,RC410,32,32,Sivagangai,Sivagangai,Jan,wheat,2,7,14,1,2025,aadhaar,0,0
TX8815,RC410,32,32,Sivagangai,Sivagangai,Feb,rice,3,11,33,2,2025,aadhaar,0,1
TX8816,RC410,32,32,Sivagangai,Sivagangai,Feb,wheat,2,3,6,2,2025,aadhaar,0,1
TX8817,RC410,32,32,Sivagangai,Sivagangai,Feb,sugar,18,2,36,2,2025,aadhaar,0,5
TX8818,RC410,32,32,Sivagangai,Sivagangai,Mar,rice,3,11,33,3,2025,aadhaar,0,1
TX8819,RC410,32,32,Sivagangai,Sivagangai,Mar,sugar,18,3,54,3,2025,aadhaar,0,2
TX8820,RC410,32,32,Sivagangai,Sivagangai,Apr,rice,3,12,36,4,2025,aadhaar,0,0
TX8821,RC410,32,32,Sivagangai,Sivagangai,Apr,wheat,2,4,8,4,2025,aadhaar,0,0
TX8822,RC410,32,32,Sivagangai,Sivagangai,Apr,sugar,18,1,18,4,2025,aadhaar,0,1
TX8823,RC410,32,32,Sivagangai,Sivagangai,May,rice,3,14,42,5,2025,aadhaar,0,0
TX8824,RC410,32,32,Sivagangai,Sivagangai,May,wheat,2,7,14,5,2025,aadhaar,0,0
TX8825,RC410,32,32,Sivagangai,Sivagangai,May,sugar,18,3,54,5,2025,aadhaar,0,3
TX8826,RC410,32,32,Sivagangai,Sivagangai,Jun,rice,3,16,48,6,2025,aadhaar,0,0
TX8827,RC410,32,32,Sivagangai,Sivagangai,Jun,wheat,2,5,10,6,2025,aadhaar,0,2
TX8828,RC410,32,32,Sivagangai,Sivagangai,Jun,sugar,18,3,54,6,2025,aadhaar,0,0
TX8829,RC410,32,32,Sivagangai,Sivagangai,Jul,rice,3,8,24,7,2025,aadhaar,0,0
TX8830,RC410,32,32,Sivagangai,Sivagangai,Jul,wheat,2,4,8,7,2025,aadhaar,0,1
TX8831,RC410,32,32,Sivagangai,Sivagangai,Jul,sugar,18,2,36,7,2025,aadhaar,0,2
TX8832,RC410,32,32,Sivagangai,Sivagangai,Aug,rice,3,13,39,8,2025,biometric,0,2
TX8833,RC410,32,32,Sivagangai,Sivagangai,Aug,wheat,2,4,8,8,2025,biometric,0,2
TX8834,RC410,32,32,Sivagangai,Sivagangai,Sep,rice,3,10,30,9,2025,aadhaar,0,0
TX8835,RC410,32,32,Sivagangai,Sivagangai,Sep,wheat,2,5,10,9,2025,aadhaar,0,1
TX8836,RC410,32,32,Sivagangai,Sivagangai,Sep,sugar,18,3,54,9,2025,aadhaar,0,0
TX8837,RC410,32,32,Sivagangai,Sivagangai,Oct,rice,3,12,36,10,2025,aadhaar,0,2
TX8838,RC410,32,32,Sivagangai,Sivagangai,Oct,wheat,2,6,12,10,2025,aadhaar,0,1
TX8839,RC410,32,32,Sivagangai,Sivagangai,Dec,rice,3,11,33,12,2025,aadhaar,0,1
TX8840,RC410,32,32,Sivagangai,Sivagangai,Dec,wheat,2,5,10,12,2025,aadhaar,0,0
TX8841,RC411,32,32,Sivagangai,Sivagangai,Jan,rice,3,13,39,1,2025,biometric,0,0
TX8842,RC411,32,32,Sivagangai,Sivagangai,Jan,wheat,2,5,10,1,2025,biometric,0,0
TX8843,RC411,32,32,Sivagangai,Sivagangai,Jan,oil,25,2,50,1,2025,biometric,0,3
TX8844,RC411,32,32,Sivagangai,Sivagangai,Feb,rice,3,9,27,2,2025,aadhaar,0,1
TX8845,RC411,32,32,Sivagangai,Sivagangai,Feb,wheat,2,3,6,2,2025,aadhaar,0,0
TX8846,RC411,32,32,Sivagangai,Sivagangai,Mar,rice,3,12,36,3,2025,biometric,1,0
TX8847,RC411,32,32,Sivagangai,Sivagangai,Mar,wheat,2,7,14,3,2025,biometric,1,0
TX8848,RC411,32,32,Sivagangai,Sivagangai,Mar,sugar,18,1,18,3,2025,biometric,1,1
TX8849,RC411,32,32,Sivagangai,Sivagangai,Mar,oil,25,2,50,3,2025,biometric,1,0
TX8850,RC411,32,32,Sivagangai,Sivagangai,Apr,rice,3,11,33,4,2025,biometric,0,0
TX8851,RC411,32,32,Sivagangai,Sivagangai,Apr,wheat,2,3,6,4,2025,biometric,0,0
TX8852,RC411,32,32,Sivagangai,Sivagangai,Apr,oil,25,1,25,4,2025,biometric,0,1
TX8853,RC411,32,32,Sivagangai,Sivagangai,May,rice,3,10,30,5,2025,biometric,0,2
TX8854,RC411,32,32,Sivagangai,Sivagangai,May,wheat,2,4,8,5,2025,biometric,0,0
TX8855,RC411,32,32,Sivagangai,Sivagangai,May,sugar,18,2,36,5,2025,biometric,0,0
TX8856,RC411,32,32,Sivagangai,Sivagangai,Jun,rice,3,11,33,6,2025,biometric,0,0
TX8857,RC411,32,32,Sivagangai,Sivagangai,Jun,wheat,2,3,6,6,2025,biometric,0,0
TX8858,RC411,32,32,Sivagangai,Sivagangai,Jun,sugar,18,1,18,6,2025,biometric,0,3
TX8859,RC411,32,32,Sivagangai,Sivagangai,Jun,oil,25,1,25,6,2025,biometric,0,0
TX8860,RC411,32,32,Sivagangai,Sivagangai,Jul,rice,3,10,30,7,2025,aadhaar,0,1
TX8861,RC411,32,32,Sivagangai,Sivagangai,Jul,sugar,18,1,18,7,2025,aadhaar,0,5
TX8862,RC411,32,32,Sivagangai,Sivagangai,Jul,oil,25,1,25,7,2025,aadhaar,0,0
TX8863,RC411,32,32,Sivagangai,Sivagangai,Aug,rice,3,8,24,8,2025,biometric,0,0
TX8864,RC411,32,32,Sivagangai,Sivagangai,Aug,wheat,2,7,14,8,2025,biometric,0,5
TX8865,RC411,32,32,Sivagangai,Sivagangai,Aug,sugar,18,2,36,8,2025,biometric,0,1
TX8866,RC411,32,32,Sivagangai,Sivagangai,Aug,oil,25,2,50,8,2025,biometric,0,0
TX8867,RC411,32,32,Sivagangai,Sivagangai,Sep,rice,3,10,30,9,2025,aadhaar,0,1
TX8868,RC411,32,32,Sivagangai,Sivagangai,Sep,wheat,2,3,6,9,2025,aadhaar,0,0
TX8869,RC411,32,32,Sivagangai,Sivagangai,Sep,sugar,18,3,54,9,2025,aadhaar,0,1
TX8870,RC411,32,32,Sivagangai,Sivagangai,Oct,rice,3,13,39,10,2025,aadhaar,0,0
TX8871,RC411,32,32,Sivagangai,Sivagangai,Oct,wheat,2,3,6,10,2025,aadhaar,0,3
TX8872,RC411,32,32,Sivagangai,Sivagangai,Oct,sugar,18,1,18,10,2025,aadhaar,0,2
TX8873,RC411,32,32,Sivagangai,Sivagangai,Nov,rice,3,8,24,11,2025,biometric,0,2
TX8874,RC411,32,32,Sivagangai,Sivagangai,Nov,wheat,2,5,10,11,2025,biometric,0,1
TX8875,RC411,32,32,Sivagangai,Sivagangai,Nov,oil,25,2,50,11,2025,biometric,0,0
TX8876,RC411,32,32,Sivagangai,Sivagangai,Dec,rice,3,12,36,12,2025,biometric,0,0
TX8877,RC411,32,32,Sivagangai,Sivagangai,Dec,wheat,2,7,14,12,2025,biometric,0,2
TX8878,RC411,32,32,Sivagangai,Sivagangai,Dec,sugar,18,1,18,12,2025,biometric,0,0
TX8879,RC412,32,32,Sivagangai,Sivagangai,Jan,rice,3,15,45,1,2025,biometric,0,1
TX8880,RC412,32,32,Sivagangai,Sivagangai,Jan,sugar,18,2,36,1,2025,biometric,0,0
TX8881,RC412,32,32,Sivagangai,Sivagangai,Feb,rice,3,16,48,2,2025,biometric,0,0
TX8882,RC412,32,32,Sivagangai,Sivagangai,Feb,wheat,2,6,12,2,2025,biometric,0,3
TX8883,RC412,32,32,Sivagangai,Sivagangai,Feb,sugar,18,2,36,2,2025,biometric,0,0
TX8884,RC412,32,32,Sivagangai,Sivagangai,Mar,rice,3,13,39,3,2025,biometric,0,0
TX8885,RC412,32,32,Sivagangai,Sivagangai,Mar,sugar,18,1,18,3,2025,biometric,0,1
TX8886,RC412,32,32,Sivagangai,Sivagangai,Apr,rice,3,14,42,4,2025,biometric,0,1
TX8887,RC412,32,32,Sivagangai,Sivagangai,Apr,wheat,2,6,12,4,2025,biometric,0,3
TX8888,RC412,32,32,Sivagangai,Sivagangai,May,rice,3,10,30,5,2025,aadhaar,0,1
TX8889,RC412,32,32,Sivagangai,Sivagangai,May,wheat,2,6,12,5,2025,aadhaar,0,1
TX8890,RC412,32,32,Sivagangai,Sivagangai,Jun,rice,3,11,33,6,2025,aadhaar,0,0
TX8891,RC412,32,32,Sivagangai,Sivagangai,Jun,sugar,18,3,54,6,2025,aadhaar,0,2
TX8892,RC412,32,32,Sivagangai,Sivagangai,Jul,rice,3,16,48,7,2025,aadhaar,0,0
TX8893,RC412,32,32,Sivagangai,Sivagangai,Jul,wheat,2,3,6,7,2025,aadhaar,0,0
TX8894,RC412,32,32,Sivagangai,Sivagangai,Jul,sugar,18,3,54,7,2025,aadhaar,0,0
TX8895,RC412,32,32,Sivagangai,Sivagangai,Aug,rice,3,13,39,8,2025,biometric,0,5
TX8896,RC412,32,32,Sivagangai,Sivagangai,Aug,wheat,2,7,14,8,2025,biometric,0,0
TX8897,RC412,32,32,Sivagangai,Sivagangai,Aug,sugar,18,2,36,8,2025,biometric,0,0
TX8898,RC412,32,32,Sivagangai,Sivagangai,Sep,rice,3,13,39,9,2025,biometric,0,3
TX8899,RC412,32,32,Sivagangai,Sivagangai,Sep,wheat,2,6,12,9,2025,biometric,0,0
TX8900,RC412,32,32,Sivagangai,Sivagangai,Sep,sugar,18,3,54,9,2025,biometric,0,3
TX8901,RC412,32,32,Sivagangai,Sivagangai,Oct,rice,3,15,45,10,2025,biometric,0,1
TX8902,RC412,32,32,Sivagangai,Sivagangai,Oct,sugar,18,2,36,10,2025,biometric,0,1
TX8903,RC412,32,32,Sivagangai,Sivagangai,Nov,rice,3,10,30,11,2025,biometric,0,0
TX8904,RC412,32,32,Sivagangai,Sivagangai,Nov,wheat,2,5,10,11,2025,biometric,0,0
TX8905,RC412,32,32,Sivagangai,Sivagangai,Dec,rice,3,11,33,12,2025,aadhaar,0,0
TX8906,RC412,32,32,Sivagangai,Sivagangai,Dec,sugar,18,2,36,12,2025,aadhaar,0,0
TX8907,RC413,32,32,Sivagangai,Sivagangai,Feb,rice,3,8,24,2,2025,aadhaar,0,0
TX8908,RC413,32,32,Sivagangai,Sivagangai,Feb,wheat,2,3,6,2,2025,aadhaar,0,1
TX8909,RC413,32,32,Sivagangai,Sivagangai,Mar,rice,3,10,30,3,2025,biometric,0,0
TX8910,RC413,32,32,Sivagangai,Sivagangai,Mar,wheat,2,4,8,3,2025,biometric,0,0
TX8911,RC413,32,32,Sivagangai,Sivagangai,Mar,sugar,18,2,36,3,2025,biometric,0,3
TX8912,RC413,32,32,Sivagangai,Sivagangai,Apr,rice,3,13,39,4,2025,aadhaar,0,0
TX8913,RC413,32,32,Sivagangai,Sivagangai,Apr,wheat,2,5,10,4,2025,aadhaar,0,1
TX8914,RC413,32,32,Sivagangai,Sivagangai,Apr,sugar,18,3,54,4,2025,aadhaar,0,0
TX8915,RC413,32,32,Sivagangai,Sivagangai,May,rice,3,13,39,5,2025,aadhaar,0,0
TX8916,RC413,32,32,Sivagangai,Sivagangai,May,sugar,18,3,54,5,2025,aadhaar,0,3
TX8917,RC413,32,32,Sivagangai,Sivagangai,Jun,rice,3,14,42,6,2025,biometric,0,0
TX8918,RC413,32,32,Sivagangai,Sivagangai,Jun,wheat,2,3,6,6,2025,biometric,0,5
TX8919,RC413,32,32,Sivagangai,Sivagangai,Jun,sugar,18,1,18,6,2025,biometric,0,0
TX8920,RC413,32,32,Sivagangai,Sivagangai,Jul,rice,3,12,36,7,2025,aadhaar,0,1
TX8921,RC413,32,32,Sivagangai,Sivagangai,Jul,sugar,18,1,18,7,2025,aadhaar,0,1
TX8922,RC413,32,32,Sivagangai,Sivagangai,Aug,rice,3,14,42,8,2025,biometric,0,1
TX8923,RC413,32,32,Sivagangai,Sivagangai,Aug,wheat,2,5,10,8,2025,biometric,0,3
TX8924,RC413,32,32,Sivagangai,Sivagangai,Sep,rice,3,14,42,9,2025,aadhaar,0,0
TX8925,RC413,32,32,Sivagangai,Sivagangai,Sep,wheat,2,4,8,9,2025,aadhaar,0,0
TX8926,RC413,32,32,Sivagangai,Sivagangai,Sep,sugar,18,1,18,9,2025,aadhaar,0,0
TX8927,RC413,32,32,Sivagangai,Sivagangai,Oct,rice,3,10,30,10,2025,biometric,0,0
TX8928,RC413,32,32,Sivagangai,Sivagangai,Oct,wheat,2,5,10,10,2025,biometric,0,1
TX8929,RC413,32,32,Sivagangai,Sivagangai,Oct,sugar,18,3,54,10,2025,biometric,0,2
TX8930,RC413,32,32,Sivagangai,Sivagangai,Nov,rice,3,8,24,11,2025,biometric,0,1
TX8931,RC413,32,32,Sivagangai,Sivagangai,Dec,rice,3,12,36,12,2025,biometric,0,3
TX8932,RC413,32,32,Sivagangai,Sivagangai,Dec,wheat,2,6,12,12,2025,biometric,0,0
TX8933,RC414,32,32,Sivagangai,Sivagangai,Feb,rice,3,14,42,2,2025,aadhaar,0,0
TX8934,RC414,32,32,Sivagangai,Sivagangai,Feb,sugar,18,3,54,2,2025,aadhaar,0,0
TX8935,RC414,32,32,Sivagangai,Sivagangai,Feb,oil,25,2,50,2,2025,aadhaar,0,2
TX8936,RC414,32,32,Sivagangai,Sivagangai,Mar,rice,3,10,30,3,2025,aadhaar,0,0
TX8937,RC414,32,32,Sivagangai,Sivagangai,Mar,sugar,18,2,36,3,2025,aadhaar,0,3
TX8938,RC414,32,32,Sivagangai,Sivagangai,Mar,oil,25,2,50,3,2025,aadhaar,0,0
TX8939,RC414,32,32,Sivagangai,Sivagangai,Apr,rice,3,14,42,4,2025,aadhaar,0,2
TX8940,RC414,32,32,Sivagangai,Sivagangai,May,rice,3,11,33,5,2025,aadhaar,0,2
TX8941,RC414,32,32,Sivagangai,Sivagangai,May,wheat,2,7,14,5,2025,aadhaar,0,0
TX8942,RC414,32,32,Sivagangai,Sivagangai,May,sugar,18,3,54,5,2025,aadhaar,0,0
TX8943,RC414,32,32,Sivagangai,Sivagangai,May,oil,25,1,25,5,2025,aadhaar,0,2
TX8944,RC414,32,32,Sivagangai,Sivagangai,Jun,rice,3,15,45,6,2025,biometric,0,1
TX8945,RC414,32,32,Sivagangai,Sivagangai,Jun,wheat,2,7,14,6,2025,biometric,0,1
TX8946,RC414,32,32,Sivagangai,Sivagangai,Jun,oil,25,1,25,6,2025,biometric,0,0
TX8947,RC414,32,32,Sivagangai,Sivagangai,Jul,rice,3,9,27,7,2025,biometric,0,1
TX8948,RC414,32,32,Sivagangai,Sivagangai,Jul,wheat,2,3,6,7,2025,biometric,0,0
TX8949,RC414,32,32,Sivagangai,Sivagangai,Jul,oil,25,2,50,7,2025,biometric,0,0
TX8950,RC414,32,32,Sivagangai,Sivagangai,Sep,rice,3,11,33,9,2025,aadhaar,0,1
TX8951,RC414,32,32,Sivagangai,Sivagangai,Sep,oil,25,1,25,9,2025,aadhaar,0,0
TX8952,RC414,32,32,Sivagangai,Sivagangai,Nov,rice,3,14,42,11,2025,aadhaar,0,0
TX8953,RC414,32,32,Sivagangai,Sivagangai,Nov,oil,25,1,25,11,2025,aadhaar,0,3
TX8954,RC414,32,32,Sivagangai,Sivagangai,Dec,rice,3,15,45,12,2025,biometric,0,0
TX8955,RC414,32,32,Sivagangai,Sivagangai,Dec,wheat,2,7,14,12,2025,biometric,0,1
TX8956,RC414,32,32,Sivagangai,Sivagangai,Dec,oil,25,1,25,12,2025,biometric,0,1
TX8957,RC415,32,32,Sivagangai,Sivagangai,Jan,rice,3,14,42,1,2025,biometric,0,2
TX8958,RC415,32,32,Sivagangai,Sivagangai,Jan,wheat,2,4,8,1,2025,biometric,0,2
TX8959,RC415,32,32,Sivagangai,Sivagangai,Feb,rice,3,12,36,2,2025,biometric,0,5
TX8960,RC415,32,32,Sivagangai,Sivagangai,Feb,wheat,2,7,14,2,2025,biometric,0,3
TX8961,RC415,32,32,Sivagangai,Sivagangai,Feb,sugar,18,2,36,2,2025,biometric,0,3
